機構狀態,機構名稱,地址縣市別,地址鄉鎮市區,地址街道巷弄號,負責人姓名,負責人性別,電話,是否為健保特約藥局
"開業","生活藥局","臺北市","北投區","光明路213號","林聖哲","男","2893-3312、0989662841","Y"
"開業","石牌健康人生藥局","臺北市","北投區","石牌路二段187號","黃靜怡","女","02-28225169",""
"開業","天蓮藥局","臺北市","北投區","石牌路一段１６６巷１１５號","傅榮達","男","0228211824","Y"
"開業","丸三大藥局","臺北市","北投區","自強街１０５號","朱倚良","男","0228230637","Y"
"開業","川秀藥局","臺北市","北投區","石牌路二段九九巷九號一樓","陳昭星","女","0228212290","Y"
"開業","福恭藥局","臺北市","北投區","大業路３００巷１９號","張宗文","男","0228975325","Y"
"開業","昌源藥局","臺北市","北投區","中央北路四段４８５號","王欽源","男","0228928695","Y"
"開業","益元藥局","臺北市","北投區","光明路１０６號","盧東榮","男","0228912675","Y"
"開業","元誠藥局","臺北市","北投區","中和街２１９－１號","盧東誠","男","0228958788","Y"
"開業","九福藥局","臺北市","北投區","公館路２３６號","黃金舜","男","0228953009","Y"
"開業","弘安藥局","臺北市","北投區","懷德街３３號１樓","李淑惠","女","0228206390","Y"
"開業","北投藥局","臺北市","北投區","清江路２５巷６２號１樓","陳資豪","男","0228956362","Y"
"開業","躍獅麗湖藥局","臺北市","內湖區","內湖路一段401之1號","許孝安","男","26276160","Y"
"開業","順華藥局","臺北市","內湖區","成功路四段三三三號一樓","陳麗玉","女","0227932207","Y"
"開業","赫得藥局","臺北市","內湖區","康樂街七十二巷十七弄四號一樓","李義祥","男","0226328642","Y"
"開業","富山藥局","臺北市","內湖區","麗山街３６４巷２號１樓","王德銘","男","0227996446","Y"
"開業","豪益藥局","臺北市","內湖區","內湖路一段２８５巷２１號１樓","林金順","男","0227986961","Y"
"開業","旭志藥局","臺北市","內湖區","內湖路三段９７號１樓","吳武雄","男","0227902616","Y"
"開業","順欣藥局","臺北市","內湖區","星雲街73號","高美玲","女","0227916562","N"
"開業","杏佳藥局","臺北市","內湖區","康寧路一段51號","鄭金山","男","27915726","Y"
"開業","展恩藥局","臺北市","內湖區","民權東路六段136巷4號","顏金德","男","28237855","Y"
"開業","大內湖藥局","臺北市","內湖區","成功路四段12號","王聰智","男","27956286","Y"
"開業","原大藥局","臺北市","內湖區","內湖路一段737巷50弄5號","林子莆","男","2659-6358","Y"
"開業","天康三總藥局","臺北市","內湖區","民權東路六段123巷28號","吳連發","男","77091208","Y"
"開業","和康健保藥局","臺北市","內湖區","文德路66巷41號","曾聖哲","男","27997202","Y"
"開業","松達藥師藥局","臺北市","內湖區","內湖路一段285巷65弄9號","許淑慧","女","2627-2167","Y"
"開業","葫光藥局","臺北市","內湖區","康寧路三段54巷6號","黃達鈞","男","26336611","Y"
"開業","傑昇藥局","臺北市","內湖區","內湖路二段227號","張永平","男","27925957","Y"
"開業","高昱藥局","臺北市","內湖區","陽光街321巷26號2樓之15","徐世輝","男","87519962、0955392507","Y"
"開業","樂活藥師藥局","臺北市","內湖區","內湖路2段368號","李秀月","女","27968052","Y"
"開業","樂康藥妝藥局","臺北市","內湖區","文德路117號","張靜宜","女","0914027237、26562110","Y"
"開業","思恩藥局","臺北市","內湖區","成功路4段61巷26號","陳俊賢","男","27965808","Y"
"開業","早安元氣藥局","臺北市","內湖區","成功路4段53號1樓","張義昌","男","27923633","Y"
"開業","壹零捌藥局","臺北市","內湖區","成功路4段344號","劉憲治","男","27910061","Y"
"開業","康成藥局","臺北市","內湖區","成功路四段61巷11號","劉欣如","女","87922031","Y"
"開業","瑞光藥局","臺北市","內湖區","瑞光路212號","謝馥如","女","87513365","Y"
"開業","昇龍藥局","臺北市","內湖區","東湖路151號","郭昭良","男","26316783","Y"
"開業","桔子藥局","臺北市","內湖區","內湖路二段333號","陳建勳","男","27930052","Y"
"開業","晟安藥局","臺北市","內湖區","金龍路135號","陳仁美","女","87919320","Y"
"開業","西湖藥局","臺北市","內湖區","內湖路一段355號","羅舒蓮","女","26279291","Y"
"開業","宜昇優良藥局","臺北市","內湖區","康寧路三段165巷23弄5號","曾佳雯","女","26327817","Y"
"開業","東湖盛康藥局","臺北市","內湖區","康寧路三段99巷10弄1號","李乃博","男","26305157","Y"
"開業","晶龍藥局","臺北市","內湖區","成功路四段２１８號１樓","葉春嶽","男","0227956251","Y"
"開業","芳茂藥局","臺北市","內湖區","成功路四段151號","謝明鴻","男","0227924711","Y"
"開業","葛蘭素藥局","臺北市","內湖區","內湖路二段１０３巷１２８號１樓","曾世志","男","0227997824","Y"
"開業","泰成藥局","臺北市","內湖區","內湖路三段１３５號１樓","鍾春香","女","0227921231","Y"
"開業","富盛藥局","臺北市","內湖區","成功路四段６１巷２５弄１２號１樓","施蔭家","男","27908667","Y"
"開業","永安藥局","臺北市","內湖區","文德路210巷30弄48號","葉淑美","女","0226586658","Y"
"開業","明湖藥局","臺北市","內湖區","東湖路７巷２７號１樓","黃仁政","男","0226313515","Y"
"開業","碩德藥局","臺北市","內湖區","內湖路一段285巷59弄14號１樓","鄭端惠","女","0226592903","Y"
"開業","嘉德藥局","臺北市","內湖區","星雲街55號","張蕙芬","女","0227922507","Y"
"開業","清白藥局","臺北市","內湖區","東湖路108號","陳文淵","男","26305743","Y"
"開業","正心藥局","臺北市","內湖區","麗山街３６８號１樓","李輝賢","男","0227972771","N"
"開業","宏光藥局","臺北市","內湖區","成功路二段２２１號１樓","盧文雄","男","0227919068","Y"
"開業","民安藥局","臺北市","內湖區","內湖路二段263巷15弄5號","劉瓊瑛","女","0227939256","Y"
"開業","麗安藥局","臺北市","內湖區","港華街８１號１樓","葉源章","男","0226580146","N"
"開業","安康藥局","臺北市","內湖區","安康路482號","邱旭弘","男","02-26327675","Y"
"開業","至康藥局","臺北市","內湖區","內湖路一段737巷19弄1號","陳文豪","男","26580022","Y"
"開業","文新藥局","臺北市","內湖區","文湖街７之５號１樓","連文伶","女","87978865","Y"
"開業","環山藥局","臺北市","內湖區","環山路一段四號","王崇明","男","87978793","Y"
"開業","盧狄聯合藥局","臺北市","內湖區","康寧路三段一八九巷五十七號","林矗見","男","26308897","Y"
"開業","康信藥局","臺北市","內湖區","民權東路六段296巷29號","蔡明潔","女","26342088","Y"
"開業","維安藥局","臺北市","內湖區","成功路三段174巷23號","郭基宏","男","27944520","Y"
"開業","康菱藥局","臺北市","內湖區","成功路四段30巷38號","黃威堯","男","87925613","N"
"開業","安安藥局","臺北市","內湖區","康寧路1段42號","莊麗雲","女","87912187","Y"
"開業","康健藥局","臺北市","內湖區","康樂街84號","林鈴雯","女","0930507565","Y"
"開業","匯安藥局","臺北市","內湖區","內湖路1段685號","楊麗雲","女","02-26579255","Y"
"開業","富康東湖藥局","臺北市","內湖區","東湖路119巷49弄16號","莊郁芝","女","26323222、0921828133","Y"
"開業","新安健保藥局","臺北市","內湖區","新明路402號","蔡蕙安","女","27932289","Y"
"開業","仕德安藥局","臺北市","內湖區","新明路210號","蔡乾壽","男","27961683","Y"
"開業","躍獅東湖藥局","臺北市","內湖區","金湖路378號","丁衣凡","男","0930237329","Y"
"開業","樂齡藥師藥局","臺北市","內湖區","內湖路三段103號","張艷玉","女","27919707","Y"
"開業","港墘達康美得藥局","臺北市","內湖區","港墘路83號","陳晉暘","男","8797-8746","Y"
"開業","富康文德藥局","臺北市","內湖區","文德路22巷27弄4號","吳思杰","男","26272000","Y"
"開業","喜越藥局","臺北市","內湖區","內湖路一段285巷59弄7號","吳政衡","男","2627-1955","Y"
"開業","禾康藥局","臺北市","內湖區","內湖路一段296號","朱美恩","女","26562669","Y"
"開業","江南大藥局","臺北市","內湖區","文德路22巷9弄56號","吳明勳","男","26595430","Y"
"開業","旭村藥局","臺北市","南港區","興華路１１２號","范淑玫","女","0227820948","Y"
"開業","杏安藥局","臺北市","南港區","昆陽街140巷16號","邱鈺婷","女","",""
"開業","志銘藥局","臺北市","南港區","研究院路一段１０１巷１１號","劉志銘","男","0227835216","N"
"開業","麗康藥局","臺北市","南港區","同德路51號","林正耘","男","26515236","Y"
"開業","親親藥局","臺北市","南港區","玉成街140巷7號1樓","許麗芬","女","02-26537635","Y"
"開業","健園藥局","臺北市","南港區","研究院路一段19號1樓","鄒秀春","女","27851567","Y"
"開業","勝安藥局","臺北市","南港區","舊莊街一段１６５號","游勝勳","男","0227828450","Y"
"開業","裕成藥局","臺北市","南港區","玉成街１６６巷１３號","謝裕暲","男","0227851227","Y"
"開業","新錦安藥局","臺北市","南港區","南港路三段３４號","黃彥禎","男","0227825218","Y"
"開業","仁泰藥局","臺北市","南港區","同德路２８號","王燦輝","男","0227855464","Y"
"開業","加欣藥局","臺北市","南港區","南港路二段26號","薛如玲","女","0227836222","Y"
"開業","祥安藥局","臺北市","南港區","中坡南路25號","李忠霖","男","26547322","Y"
"開業","德鴻藥局","臺北市","南港區","玉成街１６８號１樓","段宣辰","女","02-27893016","N"
"開業","上丞藥師藥局","臺北市","南港區","成福路10號1樓","鄭愷鐿","男","26535589","Y"
"開業","忠孝藥局","臺北市","南港區","成福路16號","黃雅惠","女","(02)2786-2829","Y"
"開業","新東發藥局","臺北市","南港區","成福路１９８號","吳仁惠","男","0227855190","Y"
"開業","富康活力藥局","臺北市","南港區","研究院路一段101巷8號","蘇崑彰","男","27828810","Y"
"開業","亞博藥師藥局","臺北市","南港區","興華路81號","葉仲凱","男","27838090","Y"
"開業","可可藥局","臺北市","南港區","研究院路二段36號","洪心儀","女","27884667","Y"
"開業","仁愛藥局","臺北市","南港區","昆陽街81號","曾木全","男","27825869","Y"
"開業","佳龍藥局","臺北市","南港區","研究院路2段80號","趙蓉菁","女","27885951","Y"
"開業","湳港藥局","臺北市","南港區","研究院路一段101巷12號","王國斌","男","27892200","Y"
"開業","進慧藥局","臺北市","南港區","研究院路一段163號","王德龢","男","","Y"
"開業","儀安健保藥局","臺北市","南港區","同德路74號","王嘉琳","女","27893839","Y"
"開業","泓安藥局","臺北市","南港區","興華路75號","劉宇霈","女","02-27861083","Y"
"開業","健涵藥局","臺北市","南港區","舊莊街一段145巷10號","朱建涵","女","02-27837285","Y"
"開業","南港藥局","臺北市","南港區","南港路一段166號","李宙居","男","02-27829137","Y"
"開業","順翔藥局","臺北市","南港區","研究院路二段170號","施傑仁","男","27824332","Y"
"開業","景星藥局","臺北市","南港區","南港路三段26號","徐志文","男","02-27838816","Y"
"開業","成恩藥局","臺北市","南港區","成福路23號","蔡容端","女","27856602","Y"
"開業","美德中坡藥局","臺北市","南港區","中坡南路33號、35號","吳翔中","男","02-27827418","Y"
"開業","小藥師健保藥局","臺北市","南港區","福德街320之1號","江芝瑩","女","","Y"
"開業","易生藥局","臺北市","南港區","研究院路二段７０巷５號","楊寶林","男","0227824937","Y"
"開業","康宜庭景文藥局","臺北市","文山區","景文街97號","周智偉","男","","Y"
"開業","博揚藥局","臺北市","文山區","景興路一八一號","梁新強","男","89321707","Y"
